Absolute path,Relative path,Class name
C:\Users\nasty\ap_laba2\dataset1\tulip\0374.jpg,dataset1\tulip\0374.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0375.jpg,dataset1\tulip\0375.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0376.jpg,dataset1\tulip\0376.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0377.jpg,dataset1\tulip\0377.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0378.jpg,dataset1\tulip\0378.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0379.jpg,dataset1\tulip\0379.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0380.jpg,dataset1\tulip\0380.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0381.jpg,dataset1\tulip\0381.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0382.jpg,dataset1\tulip\0382.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0383.jpg,dataset1\tulip\0383.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0384.jpg,dataset1\tulip\0384.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0385.jpg,dataset1\tulip\0385.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0386.jpg,dataset1\tulip\0386.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0387.jpg,dataset1\tulip\0387.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0388.jpg,dataset1\tulip\0388.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0389.jpg,dataset1\tulip\0389.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0390.jpg,dataset1\tulip\0390.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0391.jpg,dataset1\tulip\0391.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0392.jpg,dataset1\tulip\0392.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0393.jpg,dataset1\tulip\0393.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0394.jpg,dataset1\tulip\0394.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0395.jpg,dataset1\tulip\0395.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0396.jpg,dataset1\tulip\0396.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0397.jpg,dataset1\tulip\0397.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0398.jpg,dataset1\tulip\0398.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0399.jpg,dataset1\tulip\0399.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0400.jpg,dataset1\tulip\0400.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0401.jpg,dataset1\tulip\0401.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0402.jpg,dataset1\tulip\0402.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0403.jpg,dataset1\tulip\0403.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0404.jpg,dataset1\tulip\0404.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0405.jpg,dataset1\tulip\0405.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0406.jpg,dataset1\tulip\0406.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0407.jpg,dataset1\tulip\0407.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0408.jpg,dataset1\tulip\0408.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0409.jpg,dataset1\tulip\0409.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0410.jpg,dataset1\tulip\0410.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0411.jpg,dataset1\tulip\0411.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0412.jpg,dataset1\tulip\0412.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0413.jpg,dataset1\tulip\0413.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0414.jpg,dataset1\tulip\0414.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0415.jpg,dataset1\tulip\0415.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0416.jpg,dataset1\tulip\0416.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0417.jpg,dataset1\tulip\0417.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0418.jpg,dataset1\tulip\0418.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0419.jpg,dataset1\tulip\0419.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0420.jpg,dataset1\tulip\0420.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0421.jpg,dataset1\tulip\0421.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0422.jpg,dataset1\tulip\0422.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0423.jpg,dataset1\tulip\0423.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0424.jpg,dataset1\tulip\0424.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0425.jpg,dataset1\tulip\0425.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0426.jpg,dataset1\tulip\0426.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0427.jpg,dataset1\tulip\0427.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0428.jpg,dataset1\tulip\0428.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0429.jpg,dataset1\tulip\0429.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0430.jpg,dataset1\tulip\0430.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0431.jpg,dataset1\tulip\0431.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0432.jpg,dataset1\tulip\0432.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0433.jpg,dataset1\tulip\0433.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0434.jpg,dataset1\tulip\0434.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0435.jpg,dataset1\tulip\0435.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0436.jpg,dataset1\tulip\0436.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0437.jpg,dataset1\tulip\0437.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0438.jpg,dataset1\tulip\0438.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0439.jpg,dataset1\tulip\0439.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0440.jpg,dataset1\tulip\0440.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0441.jpg,dataset1\tulip\0441.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0442.jpg,dataset1\tulip\0442.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0443.jpg,dataset1\tulip\0443.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0444.jpg,dataset1\tulip\0444.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0445.jpg,dataset1\tulip\0445.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0446.jpg,dataset1\tulip\0446.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0447.jpg,dataset1\tulip\0447.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0448.jpg,dataset1\tulip\0448.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0449.jpg,dataset1\tulip\0449.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0450.jpg,dataset1\tulip\0450.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0451.jpg,dataset1\tulip\0451.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0452.jpg,dataset1\tulip\0452.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0453.jpg,dataset1\tulip\0453.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0454.jpg,dataset1\tulip\0454.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0455.jpg,dataset1\tulip\0455.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0456.jpg,dataset1\tulip\0456.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0457.jpg,dataset1\tulip\0457.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0458.jpg,dataset1\tulip\0458.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0459.jpg,dataset1\tulip\0459.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0460.jpg,dataset1\tulip\0460.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0461.jpg,dataset1\tulip\0461.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0462.jpg,dataset1\tulip\0462.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0463.jpg,dataset1\tulip\0463.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0464.jpg,dataset1\tulip\0464.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0465.jpg,dataset1\tulip\0465.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0466.jpg,dataset1\tulip\0466.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0467.jpg,dataset1\tulip\0467.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0468.jpg,dataset1\tulip\0468.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0469.jpg,dataset1\tulip\0469.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0470.jpg,dataset1\tulip\0470.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0471.jpg,dataset1\tulip\0471.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0472.jpg,dataset1\tulip\0472.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0473.jpg,dataset1\tulip\0473.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0474.jpg,dataset1\tulip\0474.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0475.jpg,dataset1\tulip\0475.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0476.jpg,dataset1\tulip\0476.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0477.jpg,dataset1\tulip\0477.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0478.jpg,dataset1\tulip\0478.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0479.jpg,dataset1\tulip\0479.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0480.jpg,dataset1\tulip\0480.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0481.jpg,dataset1\tulip\0481.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0482.jpg,dataset1\tulip\0482.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0483.jpg,dataset1\tulip\0483.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0484.jpg,dataset1\tulip\0484.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0485.jpg,dataset1\tulip\0485.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0486.jpg,dataset1\tulip\0486.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0487.jpg,dataset1\tulip\0487.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0488.jpg,dataset1\tulip\0488.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0489.jpg,dataset1\tulip\0489.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0490.jpg,dataset1\tulip\0490.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0491.jpg,dataset1\tulip\0491.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0492.jpg,dataset1\tulip\0492.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0493.jpg,dataset1\tulip\0493.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0494.jpg,dataset1\tulip\0494.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0495.jpg,dataset1\tulip\0495.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0496.jpg,dataset1\tulip\0496.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0497.jpg,dataset1\tulip\0497.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0498.jpg,dataset1\tulip\0498.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0499.jpg,dataset1\tulip\0499.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0500.jpg,dataset1\tulip\0500.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0501.jpg,dataset1\tulip\0501.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0502.jpg,dataset1\tulip\0502.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0503.jpg,dataset1\tulip\0503.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0504.jpg,dataset1\tulip\0504.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0505.jpg,dataset1\tulip\0505.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0506.jpg,dataset1\tulip\0506.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0507.jpg,dataset1\tulip\0507.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0508.jpg,dataset1\tulip\0508.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0509.jpg,dataset1\tulip\0509.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0510.jpg,dataset1\tulip\0510.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0511.jpg,dataset1\tulip\0511.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0512.jpg,dataset1\tulip\0512.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0513.jpg,dataset1\tulip\0513.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0514.jpg,dataset1\tulip\0514.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0515.jpg,dataset1\tulip\0515.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0516.jpg,dataset1\tulip\0516.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0517.jpg,dataset1\tulip\0517.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0518.jpg,dataset1\tulip\0518.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0519.jpg,dataset1\tulip\0519.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0520.jpg,dataset1\tulip\0520.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0521.jpg,dataset1\tulip\0521.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0522.jpg,dataset1\tulip\0522.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0523.jpg,dataset1\tulip\0523.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0524.jpg,dataset1\tulip\0524.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0525.jpg,dataset1\tulip\0525.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0526.jpg,dataset1\tulip\0526.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0527.jpg,dataset1\tulip\0527.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0528.jpg,dataset1\tulip\0528.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0529.jpg,dataset1\tulip\0529.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0530.jpg,dataset1\tulip\0530.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0531.jpg,dataset1\tulip\0531.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0532.jpg,dataset1\tulip\0532.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0533.jpg,dataset1\tulip\0533.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0534.jpg,dataset1\tulip\0534.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0535.jpg,dataset1\tulip\0535.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0536.jpg,dataset1\tulip\0536.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0537.jpg,dataset1\tulip\0537.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0538.jpg,dataset1\tulip\0538.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0539.jpg,dataset1\tulip\0539.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0540.jpg,dataset1\tulip\0540.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0541.jpg,dataset1\tulip\0541.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0542.jpg,dataset1\tulip\0542.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0543.jpg,dataset1\tulip\0543.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0544.jpg,dataset1\tulip\0544.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0545.jpg,dataset1\tulip\0545.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0546.jpg,dataset1\tulip\0546.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0547.jpg,dataset1\tulip\0547.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0548.jpg,dataset1\tulip\0548.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0549.jpg,dataset1\tulip\0549.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0550.jpg,dataset1\tulip\0550.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0551.jpg,dataset1\tulip\0551.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0552.jpg,dataset1\tulip\0552.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0553.jpg,dataset1\tulip\0553.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0554.jpg,dataset1\tulip\0554.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0555.jpg,dataset1\tulip\0555.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0556.jpg,dataset1\tulip\0556.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0557.jpg,dataset1\tulip\0557.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0558.jpg,dataset1\tulip\0558.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0559.jpg,dataset1\tulip\0559.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0560.jpg,dataset1\tulip\0560.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0561.jpg,dataset1\tulip\0561.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0562.jpg,dataset1\tulip\0562.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0563.jpg,dataset1\tulip\0563.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0564.jpg,dataset1\tulip\0564.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0565.jpg,dataset1\tulip\0565.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0566.jpg,dataset1\tulip\0566.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0567.jpg,dataset1\tulip\0567.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0568.jpg,dataset1\tulip\0568.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0569.jpg,dataset1\tulip\0569.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0570.jpg,dataset1\tulip\0570.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0571.jpg,dataset1\tulip\0571.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0572.jpg,dataset1\tulip\0572.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0573.jpg,dataset1\tulip\0573.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0574.jpg,dataset1\tulip\0574.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0575.jpg,dataset1\tulip\0575.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0576.jpg,dataset1\tulip\0576.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0577.jpg,dataset1\tulip\0577.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0578.jpg,dataset1\tulip\0578.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0579.jpg,dataset1\tulip\0579.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0580.jpg,dataset1\tulip\0580.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0581.jpg,dataset1\tulip\0581.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0582.jpg,dataset1\tulip\0582.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0583.jpg,dataset1\tulip\0583.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0584.jpg,dataset1\tulip\0584.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0585.jpg,dataset1\tulip\0585.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0586.jpg,dataset1\tulip\0586.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0587.jpg,dataset1\tulip\0587.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0588.jpg,dataset1\tulip\0588.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0589.jpg,dataset1\tulip\0589.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0590.jpg,dataset1\tulip\0590.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0591.jpg,dataset1\tulip\0591.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0592.jpg,dataset1\tulip\0592.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0593.jpg,dataset1\tulip\0593.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0594.jpg,dataset1\tulip\0594.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0595.jpg,dataset1\tulip\0595.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0596.jpg,dataset1\tulip\0596.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0597.jpg,dataset1\tulip\0597.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0598.jpg,dataset1\tulip\0598.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0599.jpg,dataset1\tulip\0599.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0600.jpg,dataset1\tulip\0600.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0601.jpg,dataset1\tulip\0601.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0602.jpg,dataset1\tulip\0602.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0603.jpg,dataset1\tulip\0603.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0604.jpg,dataset1\tulip\0604.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0605.jpg,dataset1\tulip\0605.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0606.jpg,dataset1\tulip\0606.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0607.jpg,dataset1\tulip\0607.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0608.jpg,dataset1\tulip\0608.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0609.jpg,dataset1\tulip\0609.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0610.jpg,dataset1\tulip\0610.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0611.jpg,dataset1\tulip\0611.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0612.jpg,dataset1\tulip\0612.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0613.jpg,dataset1\tulip\0613.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0614.jpg,dataset1\tulip\0614.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0615.jpg,dataset1\tulip\0615.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0616.jpg,dataset1\tulip\0616.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0617.jpg,dataset1\tulip\0617.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0618.jpg,dataset1\tulip\0618.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0619.jpg,dataset1\tulip\0619.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0620.jpg,dataset1\tulip\0620.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0621.jpg,dataset1\tulip\0621.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0622.jpg,dataset1\tulip\0622.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0623.jpg,dataset1\tulip\0623.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0624.jpg,dataset1\tulip\0624.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0625.jpg,dataset1\tulip\0625.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0626.jpg,dataset1\tulip\0626.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0627.jpg,dataset1\tulip\0627.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0628.jpg,dataset1\tulip\0628.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0629.jpg,dataset1\tulip\0629.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0630.jpg,dataset1\tulip\0630.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0631.jpg,dataset1\tulip\0631.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0632.jpg,dataset1\tulip\0632.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0633.jpg,dataset1\tulip\0633.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0634.jpg,dataset1\tulip\0634.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0635.jpg,dataset1\tulip\0635.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0636.jpg,dataset1\tulip\0636.jpg,tulip
